Meter_ID,Usage_Type,Name,Address,Phone_Number,Region,Tariff_Plan,Email,Household_Size,Dwelling_Type,Energy_Consumption_kWh,Payment_Status,Timestamp,Business_Name,Business_Address,Contact_Number,Business_Type,Contact_Email,Operating_Hours,Floor_Area,Facility_Name,Facility_Address,Industry_Type,Production_Capacity,Operating_Shifts,Production_Volume,Month,Hour,Date,Is_Peak_Hour,Peak_hour_usage_ratio,Usage_consistency_score
RES02565,residential,Misozi Tembo,"Plot 45, Cairo Road, Lusaka",+260974817774,Lusaka,R3,misozitembo@gmail.com,5.0,Apartment,11.831800670447112,paid,2024-11-04 21:48:15,,,,,,,,,,,,,,11,21,2024-11-04,True,0.96,38.96
RES02566,residential,Thandiwe Banda,"Flat 8, Independence Avenue, Kitwe",+260765471712,Western,R1,thandiwebanda@gmail.com,2.0,Apartment,16.417949044260908,unpaid,2024-07-09 20:12:46,,,,,,,,,,,,,,7,20,2024-07-09,True,0.77,36.24
IND02567,industrial,,,,Lusaka,I3,,,,482.2924666299482,paid,2024-07-17 20:20:25,,,+260970376026,,,,,Lusaka Energy Hub,"Stand 90, Kwacha Rd, Ndola",Processing,925.0,2 shifts,5411.0,7,20,2024-07-17,True,0.91,2.98
RES02568,residential,Thandiwe Banda,"Plot 45, Cairo Road, Lusaka",+260955723684,North-Western,R1,thandiwebanda@gmail.com,2.0,House,22.157944526070555,partial,2025-02-16 23:54:18,,,,,,,,,,,,,,2,23,2025-02-16,False,2.43,29.08
COM02569,commercial,,,,Western,C2,,,,46.207713358443165,paid,2024-07-26 07:24:21,Mosi Beverages,"Town Centre, Mongu",+260957561697,Retail,mosibeverages@gmail.com,15 hours,438.0,,,,,,,7,7,2024-07-26,True,2.79,6.51
RES02570,residential,Chikondi Daka,"Plot 33, Lumumba Road, Kabwe",+260973263640,North-Western,R3,chikondidaka@gmail.com,4.0,Compound,14.193572831694274,paid,2025-03-05 05:09:02,,,,,,,,,,,,,,3,5,2025-03-05,False,1.27,48.37
COM02571,commercial,,,,Lusaka,C2,,,,77.4455782689315,paid,2025-03-23 02:04:17,Copperbelt Traders,"Stand 78, Katondo St, Kitwe",+260955743433,Wholesale,copperbelttraders@gmail.com,18 hours,469.0,,,,,,,3,2,2025-03-23,False,2.73,40.57
RES02572,residential,Mukuka Phiri,"Plot 45, Cairo Road, Lusaka",+260974978849,Copperbelt,R2,mukukaphiri@gmail.com,7.0,Apartment,14.729654115591424,partial,2024-05-04 03:13:05,,,,,,,,,,,,,,5,3,2024-05-04,False,1.03,5.49
RES02573,residential,Chikondi Daka,"Stand 56, Katima Mulilo Road, Solwezi",+260966501585,Lusaka,R3,chikondidaka@gmail.com,3.0,Apartment,24.29746454013024,paid,2024-05-18 10:24:46,,,,,,,,,,,,,,5,10,2024-05-18,True,1.48,6.09
RES02574,residential,Thandiwe Banda,"Flat 8, Independence Avenue, Kitwe",+260954420094,Copperbelt,R1,thandiwebanda@gmail.com,4.0,Compound,20.997950744967028,paid,2024-08-19 12:00:54,,,,,,,,,,,,,,8,12,2024-08-19,False,0.76,29.72
RES02575,residential,Mutale Ngoma,"House 90, Kalambo Road, Mongu",+260773203710,Luapula,R3,mutalengoma@gmail.com,2.0,Apartment,7.849492038751357,unpaid,2025-01-20 21:25:54,,,,,,,,,,,,,,1,21,2025-01-20,True,1.96,17.24
IND02576,industrial,,,,Southern,I2,,,,176.64851984551342,paid,2025-03-09 07:18:42,,,+260768829686,,,,,Solwezi Industrial Park,"Kalukanya Industrial Zone, Mansa",Mining,193.0,1 shift,4194.0,3,7,2025-03-09,True,2.94,1.75
RES02577,residential,Misozi Tembo,"Flat 17, Mungwi Road, Kasama",+260765785568,Northern,R2,misozitembo@gmail.com,1.0,Compound,14.547074286057606,partial,2025-04-08 15:47:57,,,,,,,,,,,,,,4,15,2025-04-08,False,1.85,27.08
COM02578,commercial,,,,Copperbelt,C3,,,,71.91723595370418,paid,2024-10-30 12:32:40,Lusaka Hardware,"Industrial Area, Livingstone",+260976030992,Hospitality,lusakahardware@gmail.com,13 hours,104.0,,,,,,,10,12,2024-10-30,False,1.14,19.39
RES02579,residential,Bupe Kunda,"Stand 56, Katima Mulilo Road, Solwezi",+260961791319,Central,R2,bupekunda@gmail.com,1.0,Flat,14.199621685808594,partial,2025-03-22 11:57:54,,,,,,,,,,,,,,3,11,2025-03-22,False,1.98,5.05
COM02580,commercial,,,,Western,C2,,,,28.424619010717684,paid,2025-04-06 07:17:27,Copperbelt Traders,"Plot 33, Kalundu Rd, Lusaka",+260966489254,Transportation,copperbelttraders@gmail.com,23 hours,102.0,,,,,,,4,7,2025-04-06,True,0.46,40.1
COM02581,commercial,,,,North-Western,C3,,,,41.5553014936304,paid,2025-02-19 12:18:38,Luangwa Motors,"Plot 12, Lumumba Rd, Lusaka",+260779394543,Hospitality,luangwamotors@gmail.com,21 hours,259.0,,,,,,,2,12,2025-02-19,False,2.68,45.75
RES02582,residential,Misozi Tembo,"House No. 12, Chachacha Road, Ndola",+260962078745,Northern,R1,misozitembo@gmail.com,2.0,Compound,23.92599539269962,paid,2025-03-18 00:04:14,,,,,,,,,,,,,,3,0,2025-03-18,False,1.56,37.83
IND02583,industrial,,,,North-Western,I2,,,,111.16573662142426,paid,2024-11-14 12:36:42,,,+260963605720,,,,,Ndola Textile Plant,"Zone 4, Airport Area, Kitwe",Manufacturing,567.0,2 shifts,4450.0,11,12,2024-11-14,False,1.4,41.12
COM02584,commercial,,,,Luapula,C1,,,,75.93266346348274,partial,2025-04-07 05:20:08,Luangwa Motors,"Shop 45, Freedom Mall, Ndola",+260753525403,Agriculture,luangwamotors@gmail.com,21 hours,61.0,,,,,,,4,5,2025-04-07,False,1.8,10.82
RES02585,residential,Luyando Zulu,"Plot 104, Malambo Road, Livingstone",+260963123078,Copperbelt,R2,luyandozulu@gmail.com,3.0,Flat,11.332491458996016,paid,2025-03-03 19:16:30,,,,,,,,,,,,,,3,19,2025-03-03,True,1.91,13.18
RES02586,residential,Chikondi Daka,"House 90, Kalambo Road, Mongu",+260775680413,Southern,R2,chikondidaka@gmail.com,1.0,House,16.2320345046327,paid,2024-07-28 00:11:10,,,,,,,,,,,,,,7,0,2024-07-28,False,0.31,10.43
COM02587,commercial,,,,Central,C2,,,,32.37511937172223,paid,2024-05-24 12:27:26,Lusaka Hardware,"Town Centre, Mongu",+260752448858,Transportation,lusakahardware@gmail.com,20 hours,496.0,,,,,,,5,12,2024-05-24,False,2.08,38.25
RES02588,residential,Mukuka Phiri,"House 78, Great East Road, Chipata",+260765213915,Eastern,R3,mukukaphiri@gmail.com,2.0,Flat,9.136158399374532,paid,2024-08-28 04:58:28,,,,,,,,,,,,,,8,4,2024-08-28,False,0.8,47.4
RES02589,residential,Luyando Zulu,"Plot 104, Malambo Road, Livingstone",+260965199971,Western,R1,luyandozulu@gmail.com,6.0,Apartment,21.523871670217044,paid,2025-03-07 20:20:54,,,,,,,,,,,,,,3,20,2025-03-07,True,2.17,35.84
RES02590,residential,Nchimunya Sinkala,"Plot 33, Lumumba Road, Kabwe",+260969539526,North-Western,R2,nchimunyasinkala@gmail.com,5.0,Flat,28.25337450910745,paid,2024-05-22 08:43:21,,,,,,,,,,,,,,5,8,2024-05-22,True,2.49,44.07
RES02591,residential,Misozi Tembo,"Plot 104, Malambo Road, Livingstone",+260952717876,Southern,R1,misozitembo@gmail.com,2.0,House,21.92529558109156,paid,2024-05-05 05:46:21,,,,,,,,,,,,,,5,5,2024-05-05,False,2.43,31.93
IND02592,industrial,,,,Copperbelt,I1,,,,242.39516680632087,paid,2024-12-11 10:40:14,,,+260757984108,,,,,Ndola Textile Plant,"Plot 7, Mine Road, Solwezi",Agriculture,708.0,2 shifts,3084.0,12,10,2024-12-11,True,1.7,19.38
COM02593,commercial,,,,Western,C1,,,,144.68699690741937,paid,2024-08-27 06:42:41,Luangwa Motors,"Stand 78, Katondo St, Kitwe",+260973348823,Manufacturing,luangwamotors@gmail.com,11 hours,259.0,,,,,,,8,6,2024-08-27,True,1.61,21.29
IND02594,industrial,,,,Southern,I3,,,,169.9109339176813,paid,2025-01-31 21:58:01,,,+260755169837,,,,,Kitwe Water Works,"Zone 4, Airport Area, Kitwe",Mining,864.0,3 shifts,3285.0,1,21,2025-01-31,True,0.51,3.77
COM02595,commercial,,,,North-Western,C3,,,,72.29487175222211,paid,2025-02-21 08:06:40,Mosi Beverages,"Stand 78, Katondo St, Kitwe",+260758523458,Transportation,mosibeverages@gmail.com,17 hours,219.0,,,,,,,2,8,2025-02-21,True,2.35,1.57
IND02596,industrial,,,,Eastern,I3,,,,247.9002624091989,paid,2024-12-10 05:23:45,,,+260973113640,,,,,Solwezi Industrial Park,"Kalukanya Industrial Zone, Mansa",Processing,695.0,2 shifts,8479.0,12,5,2024-12-10,False,0.89,34.77
IND02597,industrial,,,,Southern,I3,,,,149.03638298866116,paid,2024-05-15 08:39:25,,,+260965850706,,,,,Kitwe Water Works,"Kalukanya Industrial Zone, Mansa",Processing,329.0,1 shift,4466.0,5,8,2024-05-15,True,1.54,21.92
RES02598,residential,Bupe Kunda,"Stand 56, Katima Mulilo Road, Solwezi",+260968951600,Eastern,R3,bupekunda@gmail.com,3.0,House,16.11102911790692,paid,2024-11-11 00:51:05,,,,,,,,,,,,,,11,0,2024-11-11,False,0.92,27.61
RES02599,residential,Tandiwe Kalunga,"Plot 45, Cairo Road, Lusaka",+260975971750,Southern,R1,tandiwekalunga@gmail.com,3.0,Flat,18.25219756117012,paid,2024-08-12 01:56:46,,,,,,,,,,,,,,8,1,2024-08-12,False,0.49,27.88
COM02600,commercial,,,,Luapula,C1,,,,76.88442465599714,paid,2024-10-10 01:40:48,Solwezi Boutique,"Plot 33, Kalundu Rd, Lusaka",+260763251904,Wholesale,solweziboutique@gmail.com,15 hours,381.0,,,,,,,10,1,2024-10-10,False,1.93,13.87
RES02601,residential,Mwansa Bwalya,"House 78, Great East Road, Chipata",+260776904219,Luapula,R2,mwansabwalya@gmail.com,2.0,Flat,15.52129654507694,paid,2024-10-28 07:36:57,,,,,,,,,,,,,,10,7,2024-10-28,True,0.26,23.79
RES02602,residential,Lombe Chileshe,"Flat 17, Mungwi Road, Kasama",+260959799772,Luapula,R3,lombechileshe@gmail.com,1.0,House,14.806006427791925,partial,2024-09-14 01:10:54,,,,,,,,,,,,,,9,1,2024-09-14,False,2.27,23.54
RES02603,residential,Namwinga Musonda,"Stand 221, Freedom Way, Lusaka",+260753506841,Western,R3,namwingamusonda@gmail.com,4.0,Apartment,25.908995235085783,paid,2024-06-10 22:31:08,,,,,,,,,,,,,,6,22,2024-06-10,True,1.02,19.42
RES02604,residential,Mwansa Bwalya,"House 78, Great East Road, Chipata",+260750096328,Copperbelt,R2,mwansabwalya@gmail.com,4.0,Compound,9.02848200874641,paid,2024-07-27 18:43:31,,,,,,,,,,,,,,7,18,2024-07-27,True,0.1,41.03
RES02605,residential,Sipho Mumba,"Plot 45, Cairo Road, Lusaka",+260755826927,Southern,R1,siphomumba@gmail.com,1.0,Flat,13.5206618921,paid,2024-06-17 08:41:27,,,,,,,,,,,,,,6,8,2024-06-17,True,1.58,22.56
IND02606,industrial,,,,Copperbelt,I3,,,,49.209763663898,paid,2025-03-23 23:45:09,,,+260975964737,,,,,Chipata Milling Station,"Kalukanya Industrial Zone, Mansa",Agriculture,201.0,1 shift,5879.0,3,23,2025-03-23,False,0.24,30.18
IND02607,industrial,,,,Lusaka,I2,,,,473.77645533057984,paid,2025-01-31 07:26:26,,,+260962649152,,,,,Lusaka Energy Hub,"Stand 90, Kwacha Rd, Ndola",Processing,266.0,1 shift,7442.0,1,7,2025-01-31,True,0.9,44.78
RES02608,residential,Mutale Ngoma,"Plot 33, Lumumba Road, Kabwe",+260972098939,Southern,R3,mutalengoma@gmail.com,6.0,Compound,19.02619928952204,unpaid,2025-03-31 00:57:11,,,,,,,,,,,,,,3,0,2025-03-31,False,2.15,43.31
RES02609,residential,Nchimunya Sinkala,"Stand 221, Freedom Way, Lusaka",+260756909184,Luapula,R1,nchimunyasinkala@gmail.com,5.0,Compound,14.817763398709811,paid,2025-01-14 23:12:51,,,,,,,,,,,,,,1,23,2025-01-14,False,0.28,44.52
RES02610,residential,Luyando Zulu,"House No. 12, Chachacha Road, Ndola",+260760250918,Western,R2,luyandozulu@gmail.com,6.0,Compound,16.288016023726794,unpaid,2024-12-27 20:08:13,,,,,,,,,,,,,,12,20,2024-12-27,True,2.53,13.5
COM02611,commercial,,,,Southern,C2,,,,34.57783476592742,paid,2024-12-09 12:47:45,Chikuni General Dealers,"Town Centre, Mongu",+260971203646,Manufacturing,chikunigeneraldealers@gmail.com,19 hours,488.0,,,,,,,12,12,2024-12-09,False,0.11,1.75
COM02612,commercial,,,,Luapula,C2,,,,34.626105290633795,partial,2024-11-26 03:36:00,Great North Electronics,"Stand 78, Katondo St, Kitwe",+260978266198,Manufacturing,greatnorthelectronics@gmail.com,20 hours,216.0,,,,,,,11,3,2024-11-26,False,0.82,13.05
RES02613,residential,Nchimunya Sinkala,"House 78, Great East Road, Chipata",+260968426009,Central,R3,nchimunyasinkala@gmail.com,5.0,House,9.261061961152809,paid,2025-01-23 07:33:30,,,,,,,,,,,,,,1,7,2025-01-23,True,2.25,13.94
RES02614,residential,Lombe Chileshe,"House 90, Kalambo Road, Mongu",+260951258710,Central,R3,lombechileshe@gmail.com,1.0,House,27.240775486917,paid,2024-05-17 07:53:23,,,,,,,,,,,,,,5,7,2024-05-17,True,1.02,45.47
COM02615,commercial,,,,Western,C3,,,,28.68775088823929,paid,2024-05-13 05:10:00,Mosi Beverages,"Chilenje South, Lusaka",+260959508188,Hospitality,mosibeverages@gmail.com,20 hours,444.0,,,,,,,5,5,2024-05-13,False,0.4,32.46
RES02616,residential,Misozi Tembo,"Stand 221, Freedom Way, Lusaka",+260954326434,Western,R1,misozitembo@gmail.com,6.0,House,26.992246427940348,partial,2024-11-20 00:48:42,,,,,,,,,,,,,,11,0,2024-11-20,False,1.14,4.09
RES02617,residential,Sipho Mumba,"Plot 104, Malambo Road, Livingstone",+260952009074,Western,R1,siphomumba@gmail.com,6.0,House,17.65542565487975,unpaid,2025-01-21 09:24:16,,,,,,,,,,,,,,1,9,2025-01-21,True,0.88,6.77
RES02618,residential,Namwinga Musonda,"Stand 221, Freedom Way, Lusaka",+260970547123,Copperbelt,R3,namwingamusonda@gmail.com,6.0,Apartment,24.60435574969893,paid,2024-12-22 08:20:37,,,,,,,,,,,,,,12,8,2024-12-22,True,2.54,7.78
COM02619,commercial,,,,Western,C1,,,,50.959654408932245,paid,2024-09-01 04:43:14,Zambezi Agro Ltd,"Plot 12, Lumumba Rd, Lusaka",+260751250620,Agriculture,zambeziagroltd@gmail.com,9 hours,492.0,,,,,,,9,4,2024-09-01,False,1.01,31.52
RES02620,residential,Kangwa Lungu,"Flat 8, Independence Avenue, Kitwe",+260975285680,Luapula,R2,kangwalungu@gmail.com,7.0,Apartment,17.254686578501786,partial,2025-02-08 08:01:17,,,,,,,,,,,,,,2,8,2025-02-08,True,2.39,36.77
COM02621,commercial,,,,Southern,C3,,,,68.62525705436872,paid,2024-06-09 01:40:55,Copperbelt Traders,"Stand 78, Katondo St, Kitwe",+260959092305,Hospitality,copperbelttraders@gmail.com,20 hours,452.0,,,,,,,6,1,2024-06-09,False,2.69,42.98
RES02622,residential,Luyando Zulu,"Flat 8, Independence Avenue, Kitwe",+260979762169,Lusaka,R3,luyandozulu@gmail.com,7.0,Compound,15.333274265342062,paid,2024-07-24 08:17:19,,,,,,,,,,,,,,7,8,2024-07-24,True,1.36,47.03
RES02623,residential,Lombe Chileshe,"Plot 33, Lumumba Road, Kabwe",+260757697917,Central,R1,lombechileshe@gmail.com,7.0,Apartment,11.458811813954606,paid,2024-08-25 09:20:32,,,,,,,,,,,,,,8,9,2024-08-25,True,2.74,10.09
RES02624,residential,Luyando Zulu,"Flat 17, Mungwi Road, Kasama",+260766736122,North-Western,R2,luyandozulu@gmail.com,1.0,Apartment,5.742065828547068,paid,2024-12-07 21:15:44,,,,,,,,,,,,,,12,21,2024-12-07,True,1.19,15.49
RES02625,residential,Mukuka Phiri,"House 78, Great East Road, Chipata",+260764438515,Northern,R1,mukukaphiri@gmail.com,7.0,Apartment,19.0927435822,unpaid,2024-10-30 20:14:49,,,,,,,,,,,,,,10,20,2024-10-30,True,2.9,12.02
RES02626,residential,Bupe Kunda,"House 90, Kalambo Road, Mongu",+260758326587,Southern,R2,bupekunda@gmail.com,6.0,Apartment,23.72247774679944,paid,2025-01-21 19:35:22,,,,,,,,,,,,,,1,19,2025-01-21,True,0.36,17.94
RES02627,residential,Namwinga Musonda,"House 78, Great East Road, Chipata",+260764557458,Central,R2,namwingamusonda@gmail.com,1.0,House,19.101120739350566,paid,2024-07-25 12:45:34,,,,,,,,,,,,,,7,12,2024-07-25,False,2.09,45.73
RES02628,residential,Lombe Chileshe,"Plot 45, Cairo Road, Lusaka",+260770349998,Northern,R2,lombechileshe@gmail.com,1.0,Apartment,13.90940269674592,unpaid,2025-01-19 00:35:19,,,,,,,,,,,,,,1,0,2025-01-19,False,1.53,28.76
COM02629,commercial,,,,Luapula,C1,,,,37.79435377044283,paid,2024-08-14 10:02:22,Zambezi Agro Ltd,"Market Street, Kasama",+260968380237,Transportation,zambeziagroltd@gmail.com,13 hours,283.0,,,,,,,8,10,2024-08-14,True,1.22,36.91
RES02630,residential,Misozi Tembo,"Plot 33, Lumumba Road, Kabwe",+260950153801,Western,R1,misozitembo@gmail.com,5.0,Flat,15.276579056686508,paid,2024-11-09 07:30:12,,,,,,,,,,,,,,11,7,2024-11-09,True,1.93,24.51
COM02631,commercial,,,,Luapula,C1,,,,106.14911664098688,paid,2024-04-28 02:35:32,Great North Electronics,"Market Street, Kasama",+260964762173,Wholesale,greatnorthelectronics@gmail.com,11 hours,92.0,,,,,,,4,2,2024-04-28,False,2.14,1.44
RES02632,residential,Misozi Tembo,"Flat 8, Independence Avenue, Kitwe",+260960123252,Southern,R2,misozitembo@gmail.com,2.0,House,21.950962551112013,paid,2025-01-04 02:53:30,,,,,,,,,,,,,,1,2,2025-01-04,False,0.11,3.21
COM02633,commercial,,,,Copperbelt,C2,,,,63.34967218864503,paid,2024-11-28 08:47:10,Solwezi Boutique,"Shop 45, Freedom Mall, Ndola",+260951291599,Agriculture,solweziboutique@gmail.com,14 hours,192.0,,,,,,,11,8,2024-11-28,True,0.58,26.9
RES02634,residential,Namwinga Musonda,"Plot 45, Cairo Road, Lusaka",+260760566472,Lusaka,R2,namwingamusonda@gmail.com,6.0,Apartment,18.24039005606753,paid,2025-03-13 11:58:40,,,,,,,,,,,,,,3,11,2025-03-13,False,2.17,35.94
COM02635,commercial,,,,Copperbelt,C2,,,,78.19809310537839,paid,2024-09-07 03:52:12,Great North Electronics,"Shop 45, Freedom Mall, Ndola",+260757976808,Textiles,greatnorthelectronics@gmail.com,14 hours,466.0,,,,,,,9,3,2024-09-07,False,2.03,10.77
IND02636,industrial,,,,Luapula,I1,,,,421.5912389210171,paid,2024-05-21 01:52:45,,,+260775486078,,,,,Chipata Milling Station,"Stand 90, Kwacha Rd, Ndola",Manufacturing,224.0,3 shifts,8721.0,5,1,2024-05-21,False,2.9,36.1
RES02637,residential,Chola Mwape,"House 90, Kalambo Road, Mongu",+260759766503,Copperbelt,R2,cholamwape@gmail.com,4.0,House,19.911717066043032,paid,2024-07-05 10:29:47,,,,,,,,,,,,,,7,10,2024-07-05,True,2.31,40.53
RES02638,residential,Luyando Zulu,"Plot 33, Lumumba Road, Kabwe",+260768205282,Western,R2,luyandozulu@gmail.com,1.0,Flat,76.13931166646213,paid,2024-10-01 12:06:43,,,,,,,,,,,,,,10,12,2024-10-01,False,2.86,20.59
IND02639,industrial,,,,Northern,I1,,,,177.06949124675012,paid,2024-10-27 09:58:04,,,+260974346882,,,,,Solwezi Industrial Park,"Stand 90, Kwacha Rd, Ndola",Processing,230.0,1 shift,1142.0,10,9,2024-10-27,True,2.14,37.32
RES02640,residential,Chikondi Daka,"Stand 56, Katima Mulilo Road, Solwezi",+260756746947,Western,R2,chikondidaka@gmail.com,4.0,House,16.69121321965877,unpaid,2024-07-06 10:14:37,,,,,,,,,,,,,,7,10,2024-07-06,True,0.96,20.2
RES02641,residential,Lombe Chileshe,"Plot 33, Lumumba Road, Kabwe",+260774402956,Copperbelt,R2,lombechileshe@gmail.com,3.0,Apartment,35.36600577546748,partial,2024-06-19 20:54:28,,,,,,,,,,,,,,6,20,2024-06-19,True,0.41,33.92
RES02642,residential,Thandiwe Banda,"House 78, Great East Road, Chipata",+260760061321,Western,R3,thandiwebanda@gmail.com,1.0,Flat,7.466949255013766,paid,2024-07-19 02:02:51,,,,,,,,,,,,,,7,2,2024-07-19,False,2.37,38.2
COM02643,commercial,,,,Eastern,C2,,,,114.9209642818069,paid,2024-09-22 20:25:58,Solwezi Boutique,"Market Street, Kasama",+260953674684,Transportation,solweziboutique@gmail.com,19 hours,199.0,,,,,,,9,20,2024-09-22,True,1.97,49.6
COM02644,commercial,,,,Western,C1,,,,74.97402545416077,paid,2024-04-28 20:01:58,Mosi Beverages,"Plot 33, Kalundu Rd, Lusaka",+260956592457,Hospitality,mosibeverages@gmail.com,11 hours,302.0,,,,,,,4,20,2024-04-28,True,0.24,17.27
RES02645,residential,Mukuka Phiri,"Plot 45, Cairo Road, Lusaka",+260972240099,Northern,R3,mukukaphiri@gmail.com,6.0,Compound,15.852481537261427,unpaid,2025-01-19 08:47:20,,,,,,,,,,,,,,1,8,2025-01-19,True,1.14,20.55
RES02646,residential,Chikondi Daka,"Plot 45, Cairo Road, Lusaka",+260968740318,Central,R3,chikondidaka@gmail.com,5.0,Apartment,17.21946419521443,paid,2025-02-15 14:33:27,,,,,,,,,,,,,,2,14,2025-02-15,False,2.87,8.28
RES02647,residential,Thandiwe Banda,"House No. 12, Chachacha Road, Ndola",+260760529910,Luapula,R1,thandiwebanda@gmail.com,2.0,Flat,21.10582875002044,paid,2025-02-22 15:14:11,,,,,,,,,,,,,,2,15,2025-02-22,False,1.55,10.2
COM02648,commercial,,,,Western,C1,,,,34.201316454363926,paid,2024-09-12 23:47:17,Zambezi Agro Ltd,"Market Street, Kasama",+260977081729,Technology,zambeziagroltd@gmail.com,13 hours,344.0,,,,,,,9,23,2024-09-12,False,1.35,34.67
COM02649,commercial,,,,Eastern,C3,,,,72.72175039472502,unpaid,2024-12-15 22:30:54,Copperbelt Traders,"Shop 45, Freedom Mall, Ndola",+260773084507,Agriculture,copperbelttraders@gmail.com,9 hours,108.0,,,,,,,12,22,2024-12-15,True,1.43,45.85
COM02650,commercial,,,,Copperbelt,C2,,,,77.30669698182213,paid,2024-06-07 15:57:24,Mosi Beverages,"Market Street, Kasama",+260772977507,Retail,mosibeverages@gmail.com,10 hours,155.0,,,,,,,6,15,2024-06-07,False,0.71,19.73
RES02651,residential,Mwansa Bwalya,"House 78, Great East Road, Chipata",+260975649436,Lusaka,R3,mwansabwalya@gmail.com,2.0,Compound,14.55449994904838,paid,2025-02-23 16:49:03,,,,,,,,,,,,,,2,16,2025-02-23,False,1.17,8.99
RES02652,residential,Misozi Tembo,"Flat 17, Mungwi Road, Kasama",+260954996335,Western,R3,misozitembo@gmail.com,5.0,Apartment,20.65871044690264,paid,2024-04-27 15:44:48,,,,,,,,,,,,,,4,15,2024-04-27,False,1.17,14.25
COM02653,commercial,,,,North-Western,C2,,,,53.083081328505614,paid,2025-03-10 10:39:56,Zambezi Agro Ltd,"Town Centre, Mongu",+260968386426,Agriculture,zambeziagroltd@gmail.com,23 hours,79.0,,,,,,,3,10,2025-03-10,True,0.25,22.75
RES02654,residential,Nchimunya Sinkala,"Plot 104, Malambo Road, Livingstone",+260779626006,Luapula,R3,nchimunyasinkala@gmail.com,4.0,House,15.465106441107158,paid,2025-03-16 13:02:51,,,,,,,,,,,,,,3,13,2025-03-16,False,2.33,14.53
COM02655,commercial,,,,Northern,C1,,,,68.3519854051926,paid,2025-01-02 12:53:25,Copperbelt Traders,"Market Street, Kasama",+260952837942,Manufacturing,copperbelttraders@gmail.com,20 hours,493.0,,,,,,,1,12,2025-01-02,False,1.31,11.68
IND02656,industrial,,,,Southern,I2,,,,327.6104181985889,paid,2024-12-03 19:25:22,,,+260970820665,,,,,Ndola Textile Plant,"Stand 90, Kwacha Rd, Ndola",Processing,297.0,3 shifts,5103.0,12,19,2024-12-03,True,2.48,36.8
RES02657,residential,Kangwa Lungu,"Stand 56, Katima Mulilo Road, Solwezi",+260961496908,Lusaka,R3,kangwalungu@gmail.com,1.0,House,19.946572117706115,paid,2024-07-07 03:30:12,,,,,,,,,,,,,,7,3,2024-07-07,False,2.57,0.39
RES02658,residential,Nchimunya Sinkala,"House No. 12, Chachacha Road, Ndola",+260955896895,Lusaka,R2,nchimunyasinkala@gmail.com,5.0,Flat,17.48991460038726,paid,2024-05-29 23:45:41,,,,,,,,,,,,,,5,23,2024-05-29,False,0.71,26.96
RES02659,residential,Chola Mwape,"Flat 8, Independence Avenue, Kitwe",+260750717059,North-Western,R2,cholamwape@gmail.com,4.0,Compound,13.793425481276357,paid,2025-01-20 03:45:58,,,,,,,,,,,,,,1,3,2025-01-20,False,2.01,39.69
RES02660,residential,Mukuka Phiri,"Plot 104, Malambo Road, Livingstone",+260766294006,Northern,R2,mukukaphiri@gmail.com,3.0,Compound,13.445178711049332,paid,2025-01-25 06:19:07,,,,,,,,,,,,,,1,6,2025-01-25,True,1.47,13.31
RES02661,residential,Luyando Zulu,"Stand 221, Freedom Way, Lusaka",+260769231368,Central,R2,luyandozulu@gmail.com,3.0,House,17.018291549897867,paid,2024-11-07 16:24:10,,,,,,,,,,,,,,11,16,2024-11-07,False,2.65,30.16
IND02662,industrial,,,,Luapula,I2,,,,265.1193106547181,paid,2024-10-26 11:46:43,,,+260750507577,,,,,Ndola Textile Plant,"Zone 4, Airport Area, Kitwe",Mining,555.0,2 shifts,4253.0,10,11,2024-10-26,False,0.73,33.45
COM02663,commercial,,,,Lusaka,C2,,,,66.14095896228451,unpaid,2024-07-30 05:24:50,Luangwa Motors,"Shop 45, Freedom Mall, Ndola",+260950682586,Transportation,luangwamotors@gmail.com,16 hours,63.0,,,,,,,7,5,2024-07-30,False,2.07,32.75
RES02664,residential,Namwinga Musonda,"House 90, Kalambo Road, Mongu",+260768193055,Lusaka,R3,namwingamusonda@gmail.com,7.0,House,13.81551254647598,unpaid,2025-03-14 09:32:02,,,,,,,,,,,,,,3,9,2025-03-14,True,1.86,22.29
IND02665,industrial,,,,Copperbelt,I3,,,,116.66982474578346,paid,2025-01-14 00:33:54,,,+260761656383,,,,,Ndola Textile Plant,"Plot 21, Chisamba Rd, Chipata",Processing,660.0,3 shifts,9846.0,1,0,2025-01-14,False,0.96,17.33
RES02666,residential,Nchimunya Sinkala,"Flat 17, Mungwi Road, Kasama",+260958893239,Luapula,R3,nchimunyasinkala@gmail.com,7.0,Compound,18.5277537369302,unpaid,2024-10-11 10:33:59,,,,,,,,,,,,,,10,10,2024-10-11,True,0.5,41.8
RES02667,residential,Sipho Mumba,"House 90, Kalambo Road, Mongu",+260961130216,Lusaka,R3,siphomumba@gmail.com,7.0,Flat,15.492484973310848,partial,2024-12-30 13:33:29,,,,,,,,,,,,,,12,13,2024-12-30,False,1.99,37.92
COM02668,commercial,,,,Lusaka,C1,,,,67.19638179308997,partial,2024-11-01 09:24:54,Solwezi Boutique,"Chilenje South, Lusaka",+260962409188,Manufacturing,solweziboutique@gmail.com,19 hours,371.0,,,,,,,11,9,2024-11-01,True,2.24,16.06
