Meter_ID,Usage_Type,Name,Address,Phone_Number,Region,Tariff_Plan,Email,Household_Size,Dwelling_Type,Energy_Consumption_kWh,Payment_Status,Timestamp,Business_Name,Business_Address,Contact_Number,Business_Type,Contact_Email,Operating_Hours,Floor_Area,Facility_Name,Facility_Address,Industry_Type,Production_Capacity,Operating_Shifts,Production_Volume,Month,Hour,Date,Is_Peak_Hour,Peak_hour_usage_ratio,Usage_consistency_score
RES01641,residential,Bradley Fernandez,"89364 Donna Island Suite 955, Lusaka",+260963935817,Bauleni,R1,bradleyfernandez@gmail.com,6,Compound,21.103372,partial,2024-08-02 00:07:13.170635,,,,,,,,,,,,,,8,0,2024-08-02,False,1.15,32.98
RES04206,residential,James Norman,"6325 Christina Street, Lusaka",+260966441505,Chazanga,R3,jamesnorman@gmail.com,7,Apartment,23.224661,paid,2024-08-02 01:57:57.725750,,,,,,,,,,,,,,8,1,2024-08-02,False,2.7,34.97
COM04852,commercial,,,,Rhodes Park,,,,,115.492565,paid,2024-08-02 02:43:17.080649,Chikuni General Dealers,"Plot 119, Price Mews, Lusaka",+260979738897,Transportation,chikunigeneraldealers@gmail.com,23 hours,117,,,,,,,8,2,2024-08-02,False,0.83,23.66
RES03826,residential,Jorge Martin,"40122 Vanessa Divide, Lusaka",+260954874798,Northmead,R3,jorgemartin@gmail.com,6,Flat,28.019604,paid,2024-08-02 05:56:07.117736,,,,,,,,,,,,,,8,5,2024-08-02,True,2.35,3.13
IND00011,industrial,,,,Kabulonga,,,,,27.651983,paid,2024-08-02 06:33:04.917973,,,+260955965050,,,,,Lusaka Energy Hub,"Plot 56, Industrial Area, Lusaka",Mining,101,2 shifts,954,8,6,2024-08-02,True,2.73,11.98
RES03582,residential,Tara Johnson,"2248 David Cliffs Apt. 754, Lusaka",+260963951168,Kalingalinga,R3,tarajohnson@gmail.com,1,Compound,39.095617,paid,2024-08-02 08:47:12.179322,,,,,,,,,,,,,,8,8,2024-08-02,True,1.97,33.58
RES01640,residential,John Le,"181 Amanda Mountain, Lusaka",+260979791920,Olympia,R3,johnle@gmail.com,5,Flat,34.64883,unpaid,2024-08-02 08:47:15.159639,,,,,,,,,,,,,,8,8,2024-08-02,True,1.36,5.88
RES02131,residential,Bradley Anthony,"031 Colleen Viaduct Suite 483, Lusaka",+260979449441,Lusaka West,R2,bradleyanthony@gmail.com,4,Apartment,6.601216,paid,2024-08-02 10:10:29.207507,,,,,,,,,,,,,,8,10,2024-08-02,False,1.17,9.99
COM03183,commercial,,,,Rhodes Park,,,,,50.574895,unpaid,2024-08-02 13:24:55.401429,Great North Electronics,"Plot 209, Randy River, Lusaka",+260968775398,Textiles,greatnorthelectronics@gmail.com,22 hours,168,,,,,,,8,13,2024-08-02,False,0.77,2.99
COM00694,commercial,,,,Chaisa,,,,,88.529656,partial,2024-08-02 16:39:45.898011,Luangwa Motors,"Plot 456, Jennifer Square, Lusaka",+260978745769,Technology,luangwamotors@gmail.com,20 hours,466,,,,,,,8,16,2024-08-02,False,2.45,27.79
IND04209,industrial,,,,Rhodes Park,,,,,227.520139,paid,2024-08-03 02:10:32.737738,,,+260972599281,,,,,Solwezi Industrial Park,"Plot 66, Industrial Area, Lusaka",Manufacturing,903,2 shifts,2754,8,2,2024-08-03,False,1.72,14.46
RES02871,residential,Timothy Wright,"843 Ruiz Mount Suite 442, Lusaka",+260953882902,CBD,R3,timothywright@gmail.com,1,House,47.097588,paid,2024-08-03 05:01:01.576564,,,,,,,,,,,,,,8,5,2024-08-03,True,0.5,11.13
RES04428,residential,Victoria Rogers,"2681 Dylan Walks Suite 785, Lusaka",+260952708074,Matero,R2,victoriarogers@gmail.com,5,Apartment,19.811676,paid,2024-08-03 05:05:32.212822,,,,,,,,,,,,,,8,5,2024-08-03,True,0.66,22.92
COM02374,commercial,,,,Matero,,,,,45.468509,paid,2024-08-03 10:20:43.379159,Zambezi Agro Ltd,"Plot 232, Tran Tunnel, Lusaka",+260957890403,Hospitality,zambeziagroltd@gmail.com,19 hours,56,,,,,,,8,10,2024-08-03,False,2.59,8.82
RES01096,residential,Steven Owens,"210 Henderson Knoll, Lusaka",+260956676448,Roma,R3,stevenowens@gmail.com,5,Flat,10.177967,paid,2024-08-03 13:10:40.588485,,,,,,,,,,,,,,8,13,2024-08-03,False,1.0,44.29
RES01805,residential,Mr. Jason Miller,"8493 Jill Walks Apt. 371, Lusaka",+260961010248,Roma,R1,mr.jasonmiller@gmail.com,2,Compound,35.738252,paid,2024-08-03 16:44:18.214365,,,,,,,,,,,,,,8,16,2024-08-03,False,1.88,24.98
COM01918,commercial,,,,Chunga,,,,,8.728716,unpaid,2024-08-03 21:25:36.538547,Great North Electronics,"Plot 330, Thomas Parkways, Lusaka",+260972685322,Agriculture,greatnorthelectronics@gmail.com,8 hours,473,,,,,,,8,21,2024-08-03,True,1.82,16.63
RES03335,residential,Jennifer Gates,"419 Allison Meadow Suite 440, Lusaka",+260951763068,George,R1,jennifergates@gmail.com,3,House,37.577834,paid,2024-08-04 06:10:27.093997,,,,,,,,,,,,,,8,6,2024-08-04,True,2.56,15.56
COM01527,commercial,,,,George,,,,,73.012029,partial,2024-08-04 08:56:47.130279,Solwezi Boutique,"Plot 319, Roberts Neck, Lusaka",+260959781053,Technology,solweziboutique@gmail.com,22 hours,86,,,,,,,8,8,2024-08-04,True,0.71,26.82
RES00003,residential,Mrs. Crystal Simpson,"792 Tammy Cove Suite 428, Lusaka",+260966558019,Chazanga,R2,mrs.crystalsimpson@gmail.com,5,Flat,16.142344,paid,2024-08-04 11:08:04.874000,,,,,,,,,,,,,,8,11,2024-08-04,False,2.54,22.49
RES01269,residential,Jodi Bentley,"2194 Brett Summit, Lusaka",+260968679086,Chazanga,R3,jodibentley@gmail.com,6,Flat,8.47088,paid,2024-08-04 16:26:51.299416,,,,,,,,,,,,,,8,16,2024-08-04,False,2.36,32.05
COM01861,commercial,,,,Kabulonga,,,,,206.571652,paid,2024-08-05 02:25:04.712055,Luangwa Motors,"Plot 280, John Drive, Lusaka",+260977276172,Agriculture,luangwamotors@gmail.com,14 hours,445,,,,,,,8,2,2024-08-05,False,2.22,22.88
IND03421,industrial,,,,Bauleni,,,,,26.698118,paid,2024-08-05 02:28:10.456775,,,+260961361002,,,,,Kitwe Water Works,"Plot 85, Industrial Area, Lusaka",Agriculture,857,2 shifts,4108,8,2,2024-08-05,False,2.13,17.64
COM02252,commercial,,,,Northmead,,,,,81.474507,partial,2024-08-05 04:56:17.389773,Luangwa Motors,"Plot 479, Sanchez Point, Lusaka",+260969236020,Wholesale,luangwamotors@gmail.com,21 hours,98,,,,,,,8,4,2024-08-05,False,2.46,15.57
RES02109,residential,Thomas Jackson,"269 Rick Circle, Lusaka",+260978764338,Northmead,R2,thomasjackson@gmail.com,2,House,41.654274,paid,2024-08-05 06:14:01.002636,,,,,,,,,,,,,,8,6,2024-08-05,True,0.54,17.45
RES00001,residential,Alex Lopez,"606 Alison Roads, Lusaka",+260961084654,Mass Media,R2,alexlopez@gmail.com,3,Compound,22.369313,paid,2024-08-05 08:43:06.852015,,,,,,,,,,,,,,8,8,2024-08-05,True,1.82,2.32
RES04822,residential,Javier Mercado,"4742 Victor Well Apt. 892, Lusaka",+260976547308,Lilayi,R3,javiermercado@gmail.com,4,House,13.700702,paid,2024-08-05 12:28:46.972722,,,,,,,,,,,,,,8,12,2024-08-05,False,2.64,23.82
COM01196,commercial,,,,Garden,,,,,30.139721,paid,2024-08-05 14:51:55.608849,Lusaka Hardware,"Plot 376, Laura Underpass, Lusaka",+260958766992,Retail,lusakahardware@gmail.com,9 hours,51,,,,,,,8,14,2024-08-05,False,1.29,35.49
RES01531,residential,Michael Lopez,"166 Dean Stream, Lusaka",+260957166564,Roma,R1,michaellopez@gmail.com,2,Compound,20.13409,partial,2024-08-05 15:29:56.163258,,,,,,,,,,,,,,8,15,2024-08-05,False,0.32,0.6
RES02614,residential,Adam Blanchard,"8465 Thompson Ferry, Lusaka",+260968623267,Northmead,R1,adamblanchard@gmail.com,7,Apartment,28.995157,paid,2024-08-05 16:11:17.732697,,,,,,,,,,,,,,8,16,2024-08-05,False,0.91,2.75
COM02925,commercial,,,,Ibex Hill,,,,,61.436574,paid,2024-08-05 18:43:50.112222,Copperbelt Traders,"Plot 457, Sonia Mission, Lusaka",+260977080433,Transportation,copperbelttraders@gmail.com,23 hours,273,,,,,,,8,18,2024-08-05,True,0.47,11.22
COM04275,commercial,,,,Kalingalinga,,,,,31.627053,paid,2024-08-05 22:18:37.173454,Mosi Beverages,"Plot 213, Andrea Ridge, Lusaka",+260978865640,Transportation,mosibeverages@gmail.com,19 hours,465,,,,,,,8,22,2024-08-05,False,2.29,10.17
RES03327,residential,Dennis Thomas,"100 Summers Land Apt. 300, Lusaka",+260966973633,Chaisa,R2,dennisthomas@gmail.com,2,Compound,12.720139,partial,2024-08-06 01:32:00.065015,,,,,,,,,,,,,,8,1,2024-08-06,False,0.98,31.54
IND04712,industrial,,,,Woodlands,,,,,207.875057,unpaid,2024-08-06 02:37:30.456039,,,+260951450647,,,,,Lusaka Energy Hub,"Plot 61, Industrial Area, Lusaka",Mining,198,2 shifts,2575,8,2,2024-08-06,False,2.59,2.85
COM00530,commercial,,,,Fairview,,,,,13.057555,unpaid,2024-08-06 04:59:45.139112,Chikuni General Dealers,"Plot 296, Gonzalez Estate, Lusaka",+260956755327,Manufacturing,chikunigeneraldealers@gmail.com,16 hours,170,,,,,,,8,4,2024-08-06,False,2.47,44.98
RES00585,residential,Michael Rodriguez,"33388 Cynthia Parkways, Lusaka",+260953457856,Chazanga,R1,michaelrodriguez@gmail.com,7,House,5.23992,paid,2024-08-06 08:21:56.768712,,,,,,,,,,,,,,8,8,2024-08-06,True,0.26,7.02
IND01350,industrial,,,,Chilenje,,,,,98.648583,paid,2024-08-06 20:16:57.972999,,,+260958273096,,,,,Ndola Textile Plant,"Plot 12, Industrial Area, Lusaka",Manufacturing,784,2 shifts,3369,8,20,2024-08-06,True,1.47,34.1
RES00705,residential,Joseph Harris,"96294 Christina Way Apt. 722, Lusaka",+260971522797,Chaisa,R1,josephharris@gmail.com,1,Flat,37.721651,paid,2024-08-06 21:41:46.993963,,,,,,,,,,,,,,8,21,2024-08-06,True,0.86,27.81
RES00220,residential,Amy Barrett,"8161 Justin Prairie Apt. 260, Lusaka",+260956234259,John Laing,R1,amybarrett@gmail.com,3,Compound,7.988298,paid,2024-08-07 09:25:19.398425,,,,,,,,,,,,,,8,9,2024-08-07,True,2.07,3.81
RES03944,residential,Charles Carr,"587 Michael Viaduct Apt. 208, Lusaka",+260956902742,Matero,R3,charlescarr@gmail.com,1,Flat,1.417455,paid,2024-08-07 11:00:33.569457,,,,,,,,,,,,,,8,11,2024-08-07,False,2.41,8.78
RES00768,residential,Eric Palmer,"561 Simmons Summit Apt. 201, Lusaka",+260951855243,Kanyama,R2,ericpalmer@gmail.com,5,House,22.683446,paid,2024-08-07 11:44:21.737489,,,,,,,,,,,,,,8,11,2024-08-07,False,2.55,20.92
RES03935,residential,Dr. Briana Davis DDS,"465 Evan Isle, Lusaka",+260979541092,Ibex Hill,R2,dr.brianadavisdds@gmail.com,7,Flat,26.772388,paid,2024-08-07 16:46:42.520483,,,,,,,,,,,,,,8,16,2024-08-07,False,2.54,18.81
COM02495,commercial,,,,George,,,,,147.490683,paid,2024-08-07 23:50:05.405527,Copperbelt Traders,"Plot 182, Wood Loaf, Lusaka",+260957910001,Agriculture,copperbelttraders@gmail.com,11 hours,392,,,,,,,8,23,2024-08-07,False,1.94,21.21
IND02729,industrial,,,,Northmead,,,,,705.580647,paid,2024-08-08 00:30:32.642144,,,+260955151668,,,,,Solwezi Industrial Park,"Plot 64, Industrial Area, Lusaka",Manufacturing,568,1 shift,8166,8,0,2024-08-08,False,1.33,42.74
RES02069,residential,Jennifer Jones,"344 Pena Terrace Suite 155, Lusaka",+260973965107,Lusaka West,R1,jenniferjones@gmail.com,3,Apartment,20.100722,paid,2024-08-08 00:32:58.623869,,,,,,,,,,,,,,8,0,2024-08-08,False,1.18,7.81
COM00815,commercial,,,,Chazanga,,,,,64.080932,partial,2024-08-08 01:26:57.415070,Great North Electronics,"Plot 121, Robert Run, Lusaka",+260965230384,Wholesale,greatnorthelectronics@gmail.com,23 hours,492,,,,,,,8,1,2024-08-08,False,0.37,37.71
COM00529,commercial,,,,CBD,,,,,88.770259,paid,2024-08-08 01:45:00.135104,Copperbelt Traders,"Plot 411, Christopher Pines, Lusaka",+260954581311,Technology,copperbelttraders@gmail.com,15 hours,372,,,,,,,8,1,2024-08-08,False,1.21,42.72
IND01491,industrial,,,,Kanyama,,,,,479.717307,paid,2024-08-08 05:35:38.832464,,,+260974411011,,,,,Solwezi Industrial Park,"Plot 50, Industrial Area, Lusaka",Agriculture,311,3 shifts,6221,8,5,2024-08-08,True,2.18,19.76
IND03872,industrial,,,,Kalingalinga,,,,,432.303892,paid,2024-08-08 08:54:54.280631,,,+260972059830,,,,,Lusaka Energy Hub,"Plot 35, Industrial Area, Lusaka",Mining,188,3 shifts,5491,8,8,2024-08-08,True,1.83,28.69
RES00175,residential,Brandi Hardin,"40837 Rebecca Radial, Lusaka",+260972021469,Kanyama,R3,brandihardin@gmail.com,6,Flat,19.758307,paid,2024-08-08 12:57:32.666892,,,,,,,,,,,,,,8,12,2024-08-08,False,1.33,2.1
COM00076,commercial,,,,Chilenje,,,,,105.574125,paid,2024-08-08 16:11:13.290743,Copperbelt Traders,"Plot 292, Alexander Ridge, Lusaka",+260978917596,Hospitality,copperbelttraders@gmail.com,18 hours,345,,,,,,,8,16,2024-08-08,False,2.19,30.52
COM01473,commercial,,,,Chazanga,,,,,86.570801,unpaid,2024-08-08 20:29:19.678561,Copperbelt Traders,"Plot 313, Garcia Plaza, Lusaka",+260976964791,Technology,copperbelttraders@gmail.com,17 hours,56,,,,,,,8,20,2024-08-08,True,2.04,0.7
RES04750,residential,Andrew Lee,"56257 James Mews, Lusaka",+260961526900,Mandevu,R2,andrewlee@gmail.com,1,Flat,49.047122,paid,2024-08-08 20:48:01.597951,,,,,,,,,,,,,,8,20,2024-08-08,True,1.13,22.44
IND04146,industrial,,,,Ibex Hill,,,,,349.216022,paid,2024-08-08 22:16:35.521861,,,+260959451062,,,,,Solwezi Industrial Park,"Plot 24, Industrial Area, Lusaka",Agriculture,280,1 shift,2571,8,22,2024-08-08,False,0.67,47.48
RES04026,residential,John Baker,"36650 Norman Summit, Lusaka",+260957627147,Woodlands,R1,johnbaker@gmail.com,2,Apartment,32.152008,paid,2024-08-09 11:14:50.989198,,,,,,,,,,,,,,8,11,2024-08-09,False,0.42,47.14
RES02194,residential,Vincent Vega,"5726 Michael Cliff, Lusaka",+260973406646,Northmead,R1,vincentvega@gmail.com,6,Apartment,12.725055,paid,2024-08-09 14:43:23.642241,,,,,,,,,,,,,,8,14,2024-08-09,False,0.93,8.5
COM03345,commercial,,,,Thornpark,,,,,94.605127,paid,2024-08-09 16:17:20.130989,Solwezi Boutique,"Plot 111, Rachel Terrace, Lusaka",+260956717586,Agriculture,solweziboutique@gmail.com,22 hours,123,,,,,,,8,16,2024-08-09,False,1.29,41.29
RES04267,residential,Daniel Ford,"30771 Ann Pine Apt. 222, Lusaka",+260968919628,Chunga,R1,danielford@gmail.com,5,Apartment,27.074697,paid,2024-08-09 20:45:05.041539,,,,,,,,,,,,,,8,20,2024-08-09,True,1.54,31.46
COM02370,commercial,,,,Mass Media,,,,,85.129198,paid,2024-08-10 06:11:25.340194,Solwezi Boutique,"Plot 304, Harrison Courts, Lusaka",+260968251882,Manufacturing,solweziboutique@gmail.com,18 hours,115,,,,,,,8,6,2024-08-10,True,0.43,23.41
RES02779,residential,Samuel Randolph,"2634 Smith Mills Apt. 076, Lusaka",+260973006844,Mtendere,R1,samuelrandolph@gmail.com,3,Apartment,17.146211,partial,2024-08-10 11:17:44.986918,,,,,,,,,,,,,,8,11,2024-08-10,False,1.72,21.35
RES01877,residential,Norma Carey,"422 Jordan Brook, Lusaka",+260954360930,Kabulonga,R2,normacarey@gmail.com,7,Flat,16.621804,paid,2024-08-10 17:15:49.821988,,,,,,,,,,,,,,8,17,2024-08-10,True,0.56,46.44
RES04384,residential,Christopher Lawrence,"22996 Crystal Forest, Lusaka",+260955914708,John Laing,R2,christopherlawrence@gmail.com,3,House,1.919243,paid,2024-08-10 17:30:23.005938,,,,,,,,,,,,,,8,17,2024-08-10,True,0.61,11.99
IND03982,industrial,,,,Woodlands,,,,,207.702731,paid,2024-08-10 17:45:17.770336,,,+260979499823,,,,,Chipata Milling Station,"Plot 20, Industrial Area, Lusaka",Manufacturing,965,2 shifts,6123,8,17,2024-08-10,True,1.74,7.73
COM00822,commercial,,,,Kanyama,,,,,23.852906,paid,2024-08-10 22:18:23.520015,Luangwa Motors,"Plot 115, Jason Overpass, Lusaka",+260968458226,Manufacturing,luangwamotors@gmail.com,10 hours,153,,,,,,,8,22,2024-08-10,False,0.56,10.26
IND02050,industrial,,,,George,,,,,25.991466,paid,2024-08-11 04:06:00.446978,,,+260979159754,,,,,Ndola Textile Plant,"Plot 86, Industrial Area, Lusaka",Agriculture,720,1 shift,8921,8,4,2024-08-11,False,2.3,41.88
IND04710,industrial,,,,Longacres,,,,,418.298789,unpaid,2024-08-11 08:15:12.444056,,,+260961269695,,,,,Kitwe Water Works,"Plot 24, Industrial Area, Lusaka",Manufacturing,411,1 shift,8260,8,8,2024-08-11,True,2.99,45.17
RES01113,residential,Jon Warner,"0141 Parks Road Suite 509, Lusaka",+260961023439,Roma,R3,jonwarner@gmail.com,6,House,28.67031,unpaid,2024-08-11 12:29:20.763374,,,,,,,,,,,,,,8,12,2024-08-11,False,1.81,12.71
RES03962,residential,Jesus Farrell,"217 Marissa Trace, Lusaka",+260952018656,Makeni,R2,jesusfarrell@gmail.com,5,Flat,35.944712,paid,2024-08-11 16:22:39.675386,,,,,,,,,,,,,,8,16,2024-08-11,False,0.23,6.7
COM02694,commercial,,,,Olympia,,,,,58.394876,paid,2024-08-11 18:03:08.372300,Great North Electronics,"Plot 445, Kayla Extensions, Lusaka",+260956555841,Transportation,greatnorthelectronics@gmail.com,17 hours,130,,,,,,,8,18,2024-08-11,True,0.2,18.13
IND02941,industrial,,,,Mandevu,,,,,743.23956,paid,2024-08-11 18:26:45.203174,,,+260954657735,,,,,Lusaka Energy Hub,"Plot 19, Industrial Area, Lusaka",Processing,490,3 shifts,7662,8,18,2024-08-11,True,2.86,23.8
RES01940,residential,Elizabeth Thomas,"5999 Clark Forges, Lusaka",+260978691521,Avondale,R1,elizabeththomas@gmail.com,4,Apartment,29.701087,paid,2024-08-11 22:34:36.705449,,,,,,,,,,,,,,8,22,2024-08-11,False,0.48,1.76
RES00883,residential,Felicia Garcia,"590 Diane Stravenue Suite 102, Lusaka",+260979519044,Woodlands,R2,feliciagarcia@gmail.com,7,Flat,33.171609,paid,2024-08-12 04:37:41.398458,,,,,,,,,,,,,,8,4,2024-08-12,False,2.69,8.29
RES04283,residential,Charles Green,"7634 Marcus Ways Apt. 511, Lusaka",+260956541181,Fairview,R3,charlesgreen@gmail.com,5,Compound,14.378086,partial,2024-08-12 06:59:31.343360,,,,,,,,,,,,,,8,6,2024-08-12,True,1.22,43.46
RES02673,residential,Erica Graham MD,"116 Soto Crescent Suite 415, Lusaka",+260974884091,Makeni,R3,ericagrahammd@gmail.com,4,Compound,12.931775,paid,2024-08-12 08:08:38.148440,,,,,,,,,,,,,,8,8,2024-08-12,True,2.16,19.29
IND02859,industrial,,,,Woodlands,,,,,24.539771,paid,2024-08-12 09:58:53.500610,,,+260963643577,,,,,Lusaka Energy Hub,"Plot 22, Industrial Area, Lusaka",Processing,901,2 shifts,7069,8,9,2024-08-12,True,0.91,2.55
RES01746,residential,James Wood,"530 Sullivan Station Suite 889, Lusaka",+260958271719,Kalingalinga,R3,jameswood@gmail.com,3,Apartment,35.275308,paid,2024-08-12 14:48:23.425857,,,,,,,,,,,,,,8,14,2024-08-12,False,2.28,45.06
RES03246,residential,Janet Kirby,"9262 David Squares Suite 575, Lusaka",+260976311544,Rhodes Park,R3,janetkirby@gmail.com,2,Flat,27.842719,paid,2024-08-12 15:24:01.661259,,,,,,,,,,,,,,8,15,2024-08-12,False,2.36,27.67
RES02463,residential,Brandi Gilbert,"737 Walter Walks, Lusaka",+260955306555,Avondale,R3,brandigilbert@gmail.com,1,Apartment,23.690975,unpaid,2024-08-12 16:14:16.132699,,,,,,,,,,,,,,8,16,2024-08-12,False,1.0,45.37
RES02346,residential,Colleen Daniels,"90349 Holmes Branch, Lusaka",+260975314077,Thornpark,R3,colleendaniels@gmail.com,7,Apartment,17.244874,paid,2024-08-12 20:28:14.149302,,,,,,,,,,,,,,8,20,2024-08-12,True,1.14,2.44
RES02526,residential,Martin Allison,"6027 Clarke Orchard, Lusaka",+260963074075,Mass Media,R1,martinallison@gmail.com,2,Flat,48.215263,paid,2024-08-12 21:26:46.667358,,,,,,,,,,,,,,8,21,2024-08-12,True,0.46,0.57
COM01655,commercial,,,,Makeni,,,,,94.322099,paid,2024-08-12 22:15:40.314543,Mosi Beverages,"Plot 9, Gabriel Locks, Lusaka",+260971033397,Agriculture,mosibeverages@gmail.com,18 hours,361,,,,,,,8,22,2024-08-12,False,0.56,38.18
RES01034,residential,Margaret Barron,"3762 Donna Mill, Lusaka",+260966899198,John Laing,R2,margaretbarron@gmail.com,7,Compound,21.788221,paid,2024-08-13 03:27:33.598092,,,,,,,,,,,,,,8,3,2024-08-13,False,1.31,15.03
IND04167,industrial,,,,Mtendere,,,,,491.432347,paid,2024-08-13 04:10:44.591830,,,+260973162897,,,,,Kitwe Water Works,"Plot 62, Industrial Area, Lusaka",Processing,482,2 shifts,6458,8,4,2024-08-13,False,3.0,22.84
RES04017,residential,David Garcia,"3054 Flores Rapids Apt. 914, Lusaka",+260977306675,Longacres,R2,davidgarcia@gmail.com,1,Apartment,42.561696,paid,2024-08-13 05:46:42.940220,,,,,,,,,,,,,,8,5,2024-08-13,True,1.59,39.9
IND01357,industrial,,,,Chunga,,,,,509.319234,paid,2024-08-13 09:36:28.013980,,,+260961074745,,,,,Mansa Agro Facility,"Plot 9, Industrial Area, Lusaka",Mining,463,1 shift,2687,8,9,2024-08-13,True,0.34,38.45
RES03493,residential,Julia Ryan,"7207 Thompson Village Apt. 379, Lusaka",+260979026944,Kanyama,R1,juliaryan@gmail.com,1,Apartment,16.323156,paid,2024-08-13 12:16:26.790560,,,,,,,,,,,,,,8,12,2024-08-13,False,2.91,2.75
IND04849,industrial,,,,Kalingalinga,,,,,462.715185,paid,2024-08-13 12:24:47.071661,,,+260965208093,,,,,Solwezi Industrial Park,"Plot 86, Industrial Area, Lusaka",Agriculture,218,3 shifts,7635,8,12,2024-08-13,False,1.49,9.01
COM00681,commercial,,,,Makeni,,,,,64.820228,unpaid,2024-08-14 01:17:19.742117,Lusaka Hardware,"Plot 309, Hernandez Way, Lusaka",+260972088894,Manufacturing,lusakahardware@gmail.com,22 hours,385,,,,,,,8,1,2024-08-14,False,2.9,4.78
COM04702,commercial,,,,Woodlands,,,,,23.484987,paid,2024-08-14 06:52:18.412066,Mosi Beverages,"Plot 424, Deleon Rue, Lusaka",+260961803428,Retail,mosibeverages@gmail.com,16 hours,184,,,,,,,8,6,2024-08-14,True,0.39,20.73
COM02881,commercial,,,,Thornpark,,,,,185.651421,paid,2024-08-14 07:18:40.668493,Zambezi Agro Ltd,"Plot 193, Vanessa Dam, Lusaka",+260974802181,Technology,zambeziagroltd@gmail.com,19 hours,238,,,,,,,8,7,2024-08-14,True,0.89,16.78
COM01372,commercial,,,,Chaisa,,,,,85.930458,partial,2024-08-14 11:59:53.103928,Copperbelt Traders,"Plot 175, Barbara Coves, Lusaka",+260953971477,Technology,copperbelttraders@gmail.com,9 hours,76,,,,,,,8,11,2024-08-14,False,1.62,10.76
COM04409,commercial,,,,Chunga,,,,,47.648623,partial,2024-08-14 12:47:40.123874,Chikuni General Dealers,"Plot 466, Keith Village, Lusaka",+260963731096,Technology,chikunigeneraldealers@gmail.com,15 hours,351,,,,,,,8,12,2024-08-14,False,1.32,37.45
RES03756,residential,Lance Garza,"72320 Simpson Overpass, Lusaka",+260968220881,Lusaka West,R1,lancegarza@gmail.com,6,Compound,25.498698,partial,2024-08-14 14:27:10.861892,,,,,,,,,,,,,,8,14,2024-08-14,False,1.77,24.62
RES00865,residential,Gail Adams,"199 Peter Garden Suite 728, Lusaka",+260954372438,Olympia,R3,gailadams@gmail.com,2,House,9.62212,paid,2024-08-14 17:39:13.179605,,,,,,,,,,,,,,8,17,2024-08-14,True,1.5,39.16
RES03319,residential,Linda Williams,"55689 Kelly Stravenue Apt. 674, Lusaka",+260961112331,CBD,R3,lindawilliams@gmail.com,5,Apartment,17.565235,paid,2024-08-14 19:45:07.041033,,,,,,,,,,,,,,8,19,2024-08-14,True,0.93,18.4
RES02296,residential,Jennifer Olson,"91449 Clay Path, Lusaka",+260966728160,Matero,R2,jenniferolson@gmail.com,7,Apartment,10.052206,partial,2024-08-15 09:25:17.755550,,,,,,,,,,,,,,8,9,2024-08-15,True,1.63,16.34
RES00027,residential,Michelle Stevens DDS,"21511 Bryan Inlet Suite 681, Lusaka",+260964693305,Rhodes Park,R3,michellestevensdds@gmail.com,2,Compound,32.517944,paid,2024-08-15 14:38:37.009909,,,,,,,,,,,,,,8,14,2024-08-15,False,2.58,32.93
RES00188,residential,Austin Turner,"93209 Lauren Harbors, Lusaka",+260951161445,George,R3,austinturner@gmail.com,6,Compound,27.702593,partial,2024-08-15 15:52:02.903734,,,,,,,,,,,,,,8,15,2024-08-15,False,1.64,22.44
COM03959,commercial,,,,Chilenje,,,,,7.024966,paid,2024-08-15 18:44:54.658407,Mosi Beverages,"Plot 45, Lopez Expressway, Lusaka",+260963544170,Technology,mosibeverages@gmail.com,11 hours,408,,,,,,,8,18,2024-08-15,True,1.23,41.18
RES03617,residential,Angela Gallegos,"6371 Thomas Glens, Lusaka",+260968221114,Lilayi,R2,angelagallegos@gmail.com,2,Apartment,13.109674,paid,2024-08-15 20:48:50.294267,,,,,,,,,,,,,,8,20,2024-08-15,True,2.98,42.04
IND01811,industrial,,,,Kalingalinga,,,,,482.477281,paid,2024-08-15 21:25:43.291315,,,+260957785677,,,,,Kitwe Water Works,"Plot 44, Industrial Area, Lusaka",Processing,271,2 shifts,6074,8,21,2024-08-15,True,0.83,39.15
IND00622,industrial,,,,Thornpark,,,,,537.526172,unpaid,2024-08-16 02:17:03.196446,,,+260963152259,,,,,Chipata Milling Station,"Plot 60, Industrial Area, Lusaka",Manufacturing,555,1 shift,6077,8,2,2024-08-16,False,1.74,25.82
COM01577,commercial,,,,Kanyama,,,,,62.822602,partial,2024-08-16 03:57:10.742900,Solwezi Boutique,"Plot 275, Sullivan Flats, Lusaka",+260963461047,Manufacturing,solweziboutique@gmail.com,22 hours,410,,,,,,,8,3,2024-08-16,False,1.47,49.89
COM04578,commercial,,,,Kalingalinga,,,,,189.24554,paid,2024-08-16 09:54:11.829437,Lusaka Hardware,"Plot 172, Kirk Ferry, Lusaka",+260967639048,Transportation,lusakahardware@gmail.com,12 hours,72,,,,,,,8,9,2024-08-16,True,1.26,7.16
COM02962,commercial,,,,Chawama,,,,,39.456159,paid,2024-08-16 20:50:48.314105,Zambezi Agro Ltd,"Plot 85, Samantha Village, Lusaka",+260955280198,Agriculture,zambeziagroltd@gmail.com,13 hours,135,,,,,,,8,20,2024-08-16,True,2.92,38.0
